@relation adult.data-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N5-F3

@attribute age numeric
@attribute workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute fnlwgt numeric
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute education-num numeric
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute income {' <=50K',' >50K'}

@data
45,' Self-emp-inc',155664,' 5th-6th',3,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' ?',' >50K'
35,' Federal-gov',226916,' Bachelors',13,' Widowed',' Adm-clerical',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
45,' Private',188950,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
59,' State-gov',192258,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
37,' Private',286026,' HS-grad',9,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
39,' Federal-gov',189632,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
35,' Private',281982,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
44,' Private',210013,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
79,' ?',100881,' Assoc-acdm',12,' Married-civ-spouse',' ?',' Wife',' White',' Female',0,0,2,' United-States',' >50K'
35,' Private',163237,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,52,' United-States',' >50K'
54,' Local-gov',219276,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' Philippines',' >50K'
39,' Private',191227,' Bachelors',13,' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',13550,0,50,' United-States',' >50K'
64,' Self-emp-not-inc',36960,' HS-grad',9,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
28,' Private',44767,' Bachelors',13,' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,50,' United-States',' >50K'
47,' Private',191277,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
25,' Private',404616,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
55,' Private',105582,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',3103,0,40,' United-States',' >50K'
40,' Private',176716,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
30,' Self-emp-inc',109282,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,52,' United-States',' >50K'
38,' Private',455379,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,63,' United-States',' >50K'
57,' Self-emp-inc',37345,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,36,' United-States',' >50K'
49,' Private',255559,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
34,' Private',170769,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
46,' Private',415051,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' Black',' Male',0,0,60,' United-States',' >50K'
53,' Private',124076,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',99999,0,37,' United-States',' >50K'
51,' Private',84278,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,55,' United-States',' >50K'
35,' Self-emp-inc',89622,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
52,' Private',117674,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
30,' ?',33811,' Bachelors',13,' Married-civ-spouse',' ?',' Wife',' Other',' Female',0,0,40,' Taiwan',' >50K'
63,' Private',181929,' HS-grad',9,' Widowed',' Exec-managerial',' Unmarried',' White',' Male',0,0,50,' United-States',' >50K'
36,' Self-emp-not-inc',147258,' Assoc-voc',11,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
40,' Private',195394,' Assoc-acdm',12,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',7688,0,40,' United-States',' >50K'
43,' Private',191814,' Assoc-acdm',12,' Married-civ-spouse',' Sales',' Husband',' White',' Male',7688,0,50,' United-States',' >50K'
52,' State-gov',334273,' Assoc-acdm',12,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
56,' Self-emp-not-inc',26716,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,20,' United-States',' >50K'
45,' Private',295046,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
34,' Local-gov',31391,' HS-grad',9,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,53,' United-States',' >50K'
47,' Self-emp-not-inc',199058,' Prof-school',15,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
44,' Private',202872,' Assoc-acdm',12,' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' >50K'
37,' Private',280966,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
33,' Private',140206,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
63,' Private',180911,' 11th',7,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',4386,0,37,' United-States',' >50K'
42,' Self-emp-inc',130126,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1977,40,' United-States',' >50K'
26,' Private',122999,' Masters',14,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',8614,0,40,' United-States',' >50K'
43,' Local-gov',153132,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',15024,0,40,' United-States',' >50K'
44,' Private',267717,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,42,' United-States',' >50K'
58,' Self-emp-not-inc',165315,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,35,' United-States',' >50K'
48,' Self-emp-inc',136878,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
64,' Self-emp-not-inc',339321,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,24,' United-States',' >50K'
54,' Private',229272,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',0,0,40,' United-States',' >50K'
41,' State-gov',106900,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',7298,0,60,' United-States',' >50K'
47,' Private',357848,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
24,' Private',57711,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,35,' United-States',' >50K'
46,' Private',229737,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' India',' >50K'
46,' Private',369538,' 10th',6,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
51,' Local-gov',133336,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',15024,0,40,' United-States',' >50K'
66,' Self-emp-not-inc',274451,' 9th',5,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,25,' United-States',' >50K'
66,' Self-emp-not-inc',140456,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
36,' Private',607848,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',7688,0,45,' United-States',' >50K'
53,' State-gov',50048,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',7688,0,50,' United-States',' >50K'
33,' Private',182556,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
32,' Private',396745,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,2415,48,' United-States',' >50K'
27,' ?',251854,' Bachelors',13,' Married-civ-spouse',' ?',' Wife',' Black',' Female',0,0,35,' ?',' >50K'
37,' Local-gov',186035,' Some-college',10,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
53,' Self-emp-not-inc',137547,' Prof-school',15,' Never-married',' Prof-specialty',' Not-in-family',' Asian-Pac-Islander',' Male',27828,0,40,' Philippines',' >50K'
32,' Private',105650,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,50,' United-States',' >50K'
42,' State-gov',39586,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,20,' United-States',' >50K'
53,' Local-gov',155314,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
25,' Self-emp-not-inc',176756,' HS-grad',9,' Never-married',' Farming-fishing',' Own-child',' White',' Male',0,0,35,' United-States',' <=50K'
31,' Local-gov',125927,' 7th-8th',4,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
36,' Private',108293,' HS-grad',9,' Widowed',' Other-service',' Unmarried',' White',' Female',0,0,24,' United-States',' <=50K'
44,' Local-gov',160943,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',0,0,40,' United-States',' <=50K'
43,' Private',477983,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' Black',' Male',0,0,40,' United-States',' <=50K'
19,' Private',104112,' HS-grad',9,' Never-married',' Sales',' Unmarried',' Black',' Male',0,0,30,' Haiti',' <=50K'
28,' Private',110145,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
35,' Private',285020,' HS-grad',9,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
44,' Private',109339,' 11th',7,' Divorced',' Machine-op-inspct',' Unmarried',' Other',' Female',0,0,46,' Puerto-Rico',' <=50K'
55,' ?',105138,' HS-grad',9,' Married-civ-spouse',' ?',' Wife',' Asian-Pac-Islander',' Female',0,0,40,' United-States',' <=50K'
34,' Private',106742,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
33,' Private',182556,' HS-grad',9,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
59,' ?',192130,' HS-grad',9,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,16,' United-States',' <=50K'
34,' Private',111567,' HS-grad',9,' Never-married',' Transport-moving',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
23,' Private',257509,' Some-college',10,' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,25,' United-States',' <=50K'
44,' Private',126701,' HS-grad',9,' Divorced',' Craft-repair',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
30,' Self-emp-not-inc',106742,' 12th',8,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,75,' United-States',' <=50K'
63,' Federal-gov',124244,' HS-grad',9,' Widowed',' Handlers-cleaners',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
49,' Local-gov',116892,' Bachelors',13,' Divorced',' Prof-specialty',' Not-in-family',' Black',' Female',0,0,40,' United-States',' <=50K'
50,' Self-emp-not-inc',343748,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,35,' United-States',' <=50K'
39,' Private',174938,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
51,' Private',246519,' 10th',6,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',2105,0,45,' United-States',' <=50K'
28,' Local-gov',216481,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
62,' Private',162245,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1628,70,' United-States',' <=50K'
30,' Private',27207,' 11th',7,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
24,' Private',38455,' Some-college',10,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
42,' Private',182342,' Some-college',10,' Widowed',' Exec-managerial',' Not-in-family',' White',' Female',0,0,55,' United-States',' <=50K'
22,' Private',267174,' HS-grad',9,' Never-married',' Handlers-cleaners',' Own-child',' Black',' Male',0,0,40,' United-States',' <=50K'
42,' Self-emp-not-inc',201522,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
39,' Private',165186,' Some-college',10,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
31,' Private',331065,' Bachelors',13,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,1408,40,' United-States',' <=50K'
63,' ?',54851,' HS-grad',9,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
49,' Private',122493,' HS-grad',9,' Widowed',' Tech-support',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
39,' ?',179352,' Some-college',10,' Divorced',' ?',' Not-in-family',' White',' Female',0,0,35,' United-States',' <=50K'
17,' Private',329783,' 10th',6,' Never-married',' Sales',' Other-relative',' White',' Female',0,0,10,' United-States',' <=50K'
25,' Federal-gov',207342,' Some-college',10,' Never-married',' Exec-managerial',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
33,' Private',86143,' Some-college',10,' Never-married',' Exec-managerial',' Own-child',' Asian-Pac-Islander',' Male',0,0,40,' Philippines',' <=50K'
32,' Private',123429,' 10th',6,' Separated',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
25,' Private',198632,' Some-college',10,' Married-spouse-absent',' Sales',' Not-in-family',' White',' Male',0,0,50,' United-States',' <=50K'
18,' Private',40829,' 11th',7,' Never-married',' Sales',' Other-relative',' Amer-Indian-Eskimo',' Female',0,0,25,' United-States',' <=50K'
33,' Private',91964,' Some-college',10,' Never-married',' Adm-clerical',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
34,' Private',231238,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' Black',' Male',0,0,40,' United-States',' <=50K'
44,' Private',174491,' HS-grad',9,' Widowed',' Other-service',' Unmarried',' Black',' Female',0,0,30,' United-States',' <=50K'
28,' Private',335357,' HS-grad',9,' Never-married',' Handlers-cleaners',' Own-child',' Black',' Male',0,0,40,' United-States',' <=50K'
43,' Self-emp-not-inc',180599,' HS-grad',9,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,35,' United-States',' <=50K'
35,' Self-emp-not-inc',361888,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' Japan',' <=50K'
40,' Private',245529,' Assoc-acdm',12,' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
26,' Private',200639,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
31,' Private',169269,' 7th-8th',4,' Never-married',' Craft-repair',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
45,' Private',183168,' Bachelors',13,' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
31,' Private',83446,' HS-grad',9,' Widowed',' Craft-repair',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
31,' Private',197023,' Assoc-voc',11,' Married-civ-spouse',' Machine-op-inspct',' Husband',' Amer-Indian-Eskimo',' Male',0,0,40,' United-States',' <=50K'
23,' Private',210443,' Bachelors',13,' Never-married',' Prof-specialty',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
46,' Private',97883,' Bachelors',13,' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,35,' United-States',' <=50K'
23,' Private',244771,' Some-college',10,' Never-married',' Machine-op-inspct',' Own-child',' Black',' Female',0,0,20,' Jamaica',' <=50K'
31,' ?',226883,' HS-grad',9,' Divorced',' ?',' Own-child',' White',' Male',0,0,75,' United-States',' <=50K'
18,' Private',193741,' 11th',7,' Never-married',' Other-service',' Other-relative',' Black',' Male',0,0,30,' United-States',' <=50K'
28,' Private',132870,' 11th',7,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
51,' Local-gov',175750,' HS-grad',9,' Divorced',' Transport-moving',' Unmarried',' Black',' Male',0,0,40,' United-States',' <=50K'
53,' Private',103950,' Masters',14,' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
35,' Private',95551,' HS-grad',9,' Separated',' Exec-managerial',' Not-in-family',' White',' Female',0,0,36,' United-States',' <=50K'
31,' Private',258849,' Assoc-voc',11,' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
65,' Private',361721,' Assoc-voc',11,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,20,' United-States',' <=50K'
36,' Local-gov',348728,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,35,' United-States',' <=50K'
75,' Self-emp-not-inc',231741,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',4931,0,3,' United-States',' <=50K'
25,' Private',358975,' HS-grad',9,' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,35,' United-States',' <=50K'
33,' Private',256211,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' South',' <=50K'
21,' Private',174503,' HS-grad',9,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,30,' United-States',' <=50K'
